simulations, 2025Y, 2026Y, 2027Y, 2028Y, 2029Y, 2030Y, 2031Y, 2032Y, 2033Y, 2034Y, 2035Y, 2036Y, 2037Y, 2038Y, 2039Y, 2040Y, 2041Y, 2042Y, 2043Y, 2044Y, 2045Y, 2046Y, 2047Y, 2048Y, 2049Y, 2050Y, 2051Y, 2052Y, 2053Y, 2054Y, 2055Y, 2056Y, 2057Y, 2058Y, 2059Y, 2060Y
1,4093898.89406283,4288815.50667294,4298761.71581769,4319745.44298941,4339526.36558784,4353269.17009785,4361923.67095435,4366705.37816285,4375319.44409411,4377990.40560316,4374266.94118768,4363315.93476323,4347080.41347313,4337578.27728051,4323264.51339382,4302149.57411856,4274323.98122757,4242567.412073,4216081.81003082,4186052.28536666,4152168.82475386,4116707.47998736,4080660.67959414,4049412.16344448,4020322.01747712,3991371.91581426,3961913.70500408,3934846.21255066,3918945.1025363,3903146.49000655,3886914.18522271,3872252.6493568,3855955.30266765,3841082.51653865,3823723.8716067,3805023.26492971
