simulations, 2025Y, 2026Y, 2027Y, 2028Y, 2029Y, 2030Y, 2031Y, 2032Y, 2033Y, 2034Y, 2035Y, 2036Y, 2037Y, 2038Y, 2039Y, 2040Y, 2041Y, 2042Y, 2043Y, 2044Y, 2045Y, 2046Y, 2047Y, 2048Y, 2049Y, 2050Y, 2051Y, 2052Y, 2053Y, 2054Y, 2055Y, 2056Y, 2057Y, 2058Y, 2059Y, 2060Y
1,1416583.59099513,1593314.43214101,1580034.53984874,1573780.84403978,1565613.03001705,1554798.20801389,1540934.176905,1527317.55476183,1520903.02092138,1512160.24660069,1500993.83685884,1487287.24623761,1474333.62721213,1467256.97762705,1458768.91912962,1447752.57967685,1434619.30635603,1421094.05149741,1411749.57208678,1401207.63867325,1388264.97665586,1373815.75516062,1359489.99033891,1346949.00640171,1333890.94438226,1319661.10528021,1304918.03299532,1290560.63619504,1277314.20597444,1263871.50465019,1250372.99661278,1236613.27710567,1222951.47445745,1209093.59569933,1195421.99874113,1181930.80088643
