simulations, 2025Y, 2026Y, 2027Y, 2028Y, 2029Y, 2030Y, 2031Y, 2032Y, 2033Y, 2034Y, 2035Y, 2036Y, 2037Y, 2038Y, 2039Y, 2040Y, 2041Y, 2042Y, 2043Y, 2044Y, 2045Y, 2046Y, 2047Y, 2048Y, 2049Y, 2050Y, 2051Y, 2052Y, 2053Y, 2054Y, 2055Y, 2056Y, 2057Y, 2058Y, 2059Y, 2060Y
1,6572777.86883561,6821295.80049779,6840054.95810475,6857800.2112443,6871609.45143469,6879852.53725141,6886587.29751681,6892274.83344594,6905478.11578324,6913953.68707873,6917395.43578791,6916091.25032046,6912955.15346873,6917114.54551865,6914186.3726522,6904906.39566919,6890848.83198459,6874511.63921601,6867438.01631527,6853761.72372671,6835375.65120114,6809867.76968279,6781810.0988557,6760381.87422326,6735360.98673353,6702094.72813515,6664680.20952323,6633479.11727626,6628925.56396168,6622750.83444742,6613213.88956904,6598106.77266931,6578160.50061709,6555043.46365711,6529578.54349613,6501403.82175468
