simulations, 2025Y, 2026Y, 2027Y, 2028Y, 2029Y, 2030Y, 2031Y, 2032Y, 2033Y, 2034Y, 2035Y, 2036Y, 2037Y, 2038Y, 2039Y, 2040Y, 2041Y, 2042Y, 2043Y, 2044Y, 2045Y, 2046Y, 2047Y, 2048Y, 2049Y, 2050Y, 2051Y, 2052Y, 2053Y, 2054Y, 2055Y, 2056Y, 2057Y, 2058Y, 2059Y, 2060Y
1,6070784.70733248,6892212.84851001,6911243.56837417,6928636.96557772,6942753.46057742,6950640.61349357,6957195.15846977,6963645.67211618,6976902.91421401,6985109.21509947,6988059.05616619,6986619.88040463,6983788.2228444,6988090.30601182,6984646.5985743,6974865.79701477,6959868.62563908,6944169.73411134,6936741.32566524,6922680.61526335,6903723.90167132,6877436.31418924,6849352.80495868,6828023.91485573,6802029.70949276,6768081.35936454,6729857.36647171,6700464.30514573,6696362.44423004,6689995.46690568,6679977.12209922,6664444.60712461,6643740.77660581,6620472.37763767,6594352.63446556,6565818.23028697
