simulations, 2025Y, 2026Y, 2027Y, 2028Y, 2029Y, 2030Y, 2031Y, 2032Y, 2033Y, 2034Y, 2035Y, 2036Y, 2037Y, 2038Y, 2039Y, 2040Y, 2041Y, 2042Y, 2043Y, 2044Y, 2045Y, 2046Y, 2047Y, 2048Y, 2049Y, 2050Y, 2051Y, 2052Y, 2053Y, 2054Y, 2055Y, 2056Y, 2057Y, 2058Y, 2059Y, 2060Y
1,721105.03048011,657636.350198206,651921.023278694,649367.195972188,646063.335112793,641628.544047561,635956.000172601,630210.991976907,627571.967190796,624019.311243885,619429.522395469,613790.93769871,608326.953767444,605451.047193427,601970.506819462,597420.694251104,592084.721477068,586395.683749413,582555.89579084,578227.655499917,572890.514777506,566955.183738488,561006.116148594,555846.796701381,550477.732721746,544596.81833914,538511.002347651,532572.017514904,527101.334612564,521551.308152538,515999.327274952,510349.502836379,504714.05361864,498946.512694345,493302.242567956,487759.166612603
