simulations, 2025Y, 2026Y, 2027Y, 2028Y, 2029Y, 2030Y, 2031Y, 2032Y, 2033Y, 2034Y, 2035Y, 2036Y, 2037Y, 2038Y, 2039Y, 2040Y, 2041Y, 2042Y, 2043Y, 2044Y, 2045Y, 2046Y, 2047Y, 2048Y, 2049Y, 2050Y, 2051Y, 2052Y, 2053Y, 2054Y, 2055Y, 2056Y, 2057Y, 2058Y, 2059Y, 2060Y
1,1827958.03575849,1789145.87955544,1793451.94195326,1802273.70264248,1810442.84143647,1815970.56735711,1819541.47216971,1821563.48653016,1825130.05273766,1826141.1854545,1824512.90267216,1819724.65606523,1813045.44078875,1809130.40771662,1802942.11354728,1794120.47818526,1782333.39779442,1769161.49659674,1758154.64431188,1745470.76008756,1731347.3345992,1716480.96296927,1701513.50342345,1688543.97413314,1676400.90723678,1664276.83566522,1652157.15065329,1640968.93608088,1634428.29213894,1627825.95063771,1621071.72343798,1614891.38036364,1608146.89453663,1601935.14998196,1594627.34983832,1586781.1120315
