simulations, 2025Y, 2026Y, 2027Y, 2028Y, 2029Y, 2030Y, 2031Y, 2032Y, 2033Y, 2034Y, 2035Y, 2036Y, 2037Y, 2038Y, 2039Y, 2040Y, 2041Y, 2042Y, 2043Y, 2044Y, 2045Y, 2046Y, 2047Y, 2048Y, 2049Y, 2050Y, 2051Y, 2052Y, 2053Y, 2054Y, 2055Y, 2056Y, 2057Y, 2058Y, 2059Y, 2060Y
1,2619245.78532582,2705434.88310058,2673852.14038455,2640753.6386076,2608989.24263731,2578060.09309867,2548957.32198685,2522761.30935205,2499061.34255758,2477201.01208188,2455777.21077038,2436950.52748184,2420066.25752366,2406060.93320467,2392066.43034042,2376840.04467894,2361809.21551408,2347289.19888661,2335427.48893382,2323595.46099987,2308939.99619634,2291990.07477309,2273162.48228388,2253292.74190277,2231946.70288821,2209529.76293301,2185610.11372007,2161560.86610511,2140257.79315787,2119677.4568374,2099549.64029362,2078560.17707521,2057693.5452841,2036006.37035068,2014933.20493121,1994881.66196712
