simulations, 2025Y, 2026Y, 2027Y, 2028Y, 2029Y, 2030Y, 2031Y, 2032Y, 2033Y, 2034Y, 2035Y, 2036Y, 2037Y, 2038Y, 2039Y, 2040Y, 2041Y, 2042Y, 2043Y, 2044Y, 2045Y, 2046Y, 2047Y, 2048Y, 2049Y, 2050Y, 2051Y, 2052Y, 2053Y, 2054Y, 2055Y, 2056Y, 2057Y, 2058Y, 2059Y, 2060Y
1,5066993.46121896,5305584.94946531,5320040.20684997,5333646.74289574,5344544.951445,5351025.50435515,5356088.14506325,5360770.97153035,5370978.84166819,5377309.69966962,5380070.36666184,5379173.61443262,5376620.01456035,5380011.83606828,5377775.78550746,5370555.41336292,5359481.37472434,5346652.46759197,5341179.90592021,5330632.00697069,5316551.9338253,5296562.90936601,5274716.77809669,5258075.76529752,5238626.0613967,5212867.05773068,5183527.28775465,5159431.54963672,5155859.29430814,5151050.70994212,5143618.40934466,5131800.19400637,5116211.82472655,5098359.99157397,5078466.92871284,5056649.2107471
