simulations, 2025Y, 2026Y, 2027Y, 2028Y, 2029Y, 2030Y, 2031Y, 2032Y, 2033Y, 2034Y, 2035Y, 2036Y, 2037Y, 2038Y, 2039Y, 2040Y, 2041Y, 2042Y, 2043Y, 2044Y, 2045Y, 2046Y, 2047Y, 2048Y, 2049Y, 2050Y, 2051Y, 2052Y, 2053Y, 2054Y, 2055Y, 2056Y, 2057Y, 2058Y, 2059Y, 2060Y
1,2634553.4720302,2728458.14734076,2733681.49827939,2739954.17767539,2747392.84005059,2756100.75678487,2765309.0725623,2775862.08880763,2788782.40811352,2802672.82939911,2816703.95733514,2830576.66901547,2844106.65007777,2857702.00814167,2869048.91057693,2879692.15162769,2887953.44480156,2893658.54952436,2899178.92764401,2901333.75105875,2899978.13269407,2896187.48271726,2890079.22941923,2884996.99000593,2878210.56349314,2867739.18008487,2854278.78413752,2840592.48968761,2830605.47384239,2819421.96790627,2805913.1788112,2791083.34685337,2776604.59784598,2763421.98464121,2750661.19655311,2737554.84121557
