simulations, 2025Y, 2026Y, 2027Y, 2028Y, 2029Y, 2030Y, 2031Y, 2032Y, 2033Y, 2034Y, 2035Y, 2036Y, 2037Y, 2038Y, 2039Y, 2040Y, 2041Y, 2042Y, 2043Y, 2044Y, 2045Y, 2046Y, 2047Y, 2048Y, 2049Y, 2050Y, 2051Y, 2052Y, 2053Y, 2054Y, 2055Y, 2056Y, 2057Y, 2058Y, 2059Y, 2060Y
1,3438449.88584533,4066681.45289449,4077496.14076141,4097756.82330386,4115857.6771155,4128326.41963771,4135913.7632776,4140846.08843569,4148662.55635503,4150566.77127089,4146291.86021807,4135034.19043314,4120202.62977795,4111131.43194761,4096627.61315693,4076176.20792944,4048791.00798784,4019280.84858998,3994085.95681855,3965149.60927393,3932920.18026999,3899156.29750843,3865302.20397067,3835870.76801294,3808378.44072593,3781011.4572926,3753220.95186959,3728471.83481893,3713871.36054915,3698676.36436863,3683530.69648028,3669492.9577425,3654194.12863064,3639976.271497,3623268.32442511,3605339.32860094
